meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
163,2400,3,Piso ,https://www.indomio.es/anuncios/90216501/,Madrid,Alquiler,,https://media.indomio.es/text/tel_90216501_62e49.jpg?k=0c0ccd9f22858cf4f62c2f0935e367f9,8,Arapiles - Calle de Vallehermoso -  Arapiles
85,1040,2,Piso ,https://www.indomio.es/anuncios/94072201/,Madrid,Alquiler,,,5,Los Ángeles - Calle de la Alegría de la Huerta -  Los Ángeles
95,1600,1,Piso ,https://www.indomio.es/anuncios/90860587/,Madrid,Alquiler,,,3,Cuatro Caminos - Calle de Juan de Olías -  Cuatro Caminos
79,2200,3,Piso ,https://www.indomio.es/anuncios/90968221/,Madrid,Alquiler,,,6,Lista - Pasaje de Montesa -  Lista
150,3100,2,Piso,https://www.indomio.es/anuncios/95823929/,Madrid,Alquiler,,,7,Gaztambide - Calle Hilarión Eslava -  Gaztambide
95,1750,2,Piso,https://www.indomio.es/anuncios/95347641/,Madrid,Alquiler,,https://media.indomio.es/text/tel_95347641_65991.jpg?k=81683b8af000240ffb9d1f1d8987e7de,5,Estrella - Avenida del Mediterráneo -  Estrella
40,1200,1,Piso ,https://www.indomio.es/anuncios/94613175/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94613175_86f87.jpg?k=029a9ff5a403a328ed78535b3bee34de,2,Palos de Moguer -  quinta planta
30,800,1,Apartamento en villa ,https://www.indomio.es/anuncios/93988323/,Madrid,Alquiler,,,1,Guindalera - Calle José Picón -  Guindalera
50,1200,1,Piso ,https://www.indomio.es/anuncios/94531697/,Madrid,Alquiler,,,2,Prosperidad - Avenida de América -  Prosperidad
140,2650,3,Piso ,https://www.indomio.es/anuncios/95238321/,Madrid,Alquiler,,https://media.indomio.es/text/tel_95238321_41e20.jpg?k=e6cd2b6d20a0e58efd354034c066d98b,7,Niño Jesús - Calle del Doctor Esquerdo -  Niño Jesús
242,3600,3,Piso ,https://www.indomio.es/anuncios/95996047/,Madrid,Alquiler,,https://media.indomio.es/text/tel_95996047_21e90.jpg?k=13cfac270c0fef6f1876c2b9d91e036a,7,El Viso - Avenida de Concha Espina -  El Viso
140,2100,2,Ático ,https://www.indomio.es/anuncios/94652659/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94652659_0f37f.jpg?k=44fb9c78ee325ba5f9a9ea42a65f19c0,5,Guindalera - Calle de Martínez Izquierdo -  Guindalera
55,2000,1,Piso ,https://www.indomio.es/anuncios/94950935/,Madrid,Alquiler,,,3,Castellana - Calle de José Ortega y Gasset -  Castellana
58,1095,1,Piso ,https://www.indomio.es/anuncios/92799601/,Madrid,Alquiler,,,3,Arapiles - Calle de Blasco de Garay -  Arapiles
35,1700,1,Ático,https://www.indomio.es/anuncios/95301141/,Madrid,Alquiler,,,1,Embajadores-Lavapiés - Calle Mesón de Paredes -  Embajadores-Lavapiés
82,1750,1,Piso ,https://www.indomio.es/anuncios/94549293/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94549293_d1296.jpg?k=bc556fa8695255b5ed4f489dfe7cf213,2,Niño Jesús - Avenida de Menéndez Pelayo -  Niño Jesús
46,1000,1,Piso,https://www.indomio.es/anuncios/91072163/,Madrid,Alquiler,,,2,Vallehermoso - Calle Marqués de Lema -  Vallehermoso
92,1300,2,Piso,https://www.indomio.es/anuncios/93616857/,Madrid,Alquiler,,,5,Almenara - Plaza Joaquín Dicenta -  Almenara
74,1250,1,Piso ,https://www.indomio.es/anuncios/95812401/,Madrid,Alquiler,,https://media.indomio.es/text/tel_95812401_9085c.jpg?k=95177ce08f81000fb0050385b9f59f7b,4,Valdezarza - Calle del Alcalde Martín de Alzaga -  Valdezarza
75,1100,1,Piso ,https://www.indomio.es/anuncios/91987377/,Madrid,Alquiler,,,3,Prosperidad - Calle de la Constancia -  Prosperidad
48,1200,,Piso ,https://www.indomio.es/anuncios/95551127/,Madrid,Alquiler,,,1,Valdezarza - Plaza de Alcira -  Valdezarza
40,800,1,Piso,https://www.indomio.es/anuncios/93542751/,Madrid,Alquiler,,https://media.indomio.es/text/tel_93542751_7a59f.jpg?k=49b563e2cc610032eaa176cfd7e11b88,3,Universidad-Malasaña - Paseo de las Delicias -  Universidad-Malasaña
86,1400,2,Piso ,https://www.indomio.es/anuncios/90560397/,Madrid,Alquiler,,https://media.indomio.es/text/tel_90560397_e2524.jpg?k=92a2f7ce43a216148684621d32a1d520,5,Nueva España - Calle del Príncipe de Vergara -  Nueva España
40,1400,1,Piso ,https://www.indomio.es/anuncios/94658381/,Madrid,Alquiler,,,2,Justicia-Chueca - Calle de Hortaleza - Estudio Calle de Hortaleza 7
122,1350,2,Piso ,https://www.indomio.es/anuncios/90633739/,Madrid,Alquiler,,,6,Valverde - Avenida del Campo de Calatrava -  Valverde
85,2000,2,Ático ,https://www.indomio.es/anuncios/94851873/,Madrid,Alquiler,Leopoldo Casado,https://media.indomio.es/text/tel_94851873_6168e.jpg?k=d7522e4d112deab8e04d22e47668cb94,5,Embajadores-Lavapiés - Calle de Santa Isabel -  Embajadores-Lavapiés
64,1400,1,Piso,https://www.indomio.es/anuncios/94111403/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94111403_0bbd1.jpg?k=223bd5f6bf1c93f6721ebb161c9f1ce9,3,Recoletos - Calle de Lagasca -  Recoletos
