meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
201,175000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/87427199/,Banyeres de Mariola,Venta,,https://media.indomio.es/text/tel_87427199_0edb4.jpg?k=0e50e9b80b2cb14cbbb6c40518d78b02,6,Calle de la Paz
410,1080000,3,Chalet ,https://www.indomio.es/anuncios/92945181/,Calp,Venta,,,8,Urbanización Casanova I -  La Cometa-Carrió Park
150,490000,2,Piso ,https://www.indomio.es/anuncios/93866559/,Benidorm,Venta,,https://media.indomio.es/text/tel_93866559_d9a06.jpg?k=0f1ae3168c17820653175c9275233ef3,5,Avenida del Murtal -  Platja de Ponent
90,45000,1,Piso ,https://www.indomio.es/anuncios/95931705/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95931705_649aa.jpg?k=2ada3b6bbc6ee07ec513f6bba919122a,4,Juan XXIII - Calle Maestro Rosillo -  Juan XXIII
380,378000,3,Chalet ,https://www.indomio.es/anuncios/91985645/,Elche - Elx,Venta,,,8,El Raval-Puertas Encarnades - Calle Moraira -  El Raval-Puertas Encarnades
1,500000,,Edificio,https://www.indomio.es/anuncios/91046871/,Benijófar,Venta,,https://media.indomio.es/text/tel_91046871_883a6.jpg?k=a3db34bd9bd222ce19948389c6d17cf1,,Avenida Federico García Lorca
574,299000,3,Chalet ,https://www.indomio.es/anuncios/86343375/,Alicante - Alacant,Venta | Alquiler con opción a compra,,https://media.indomio.es/text/tel_86343375_0872a.jpg?k=000da9decef9c5ce517330754a5cf23d,10,El Moralet - Avenida de las Aves Acuáticas -  El Moralet
88,335000,2,Piso ,https://www.indomio.es/anuncios/94916741/,Torrevieja,Venta,,https://media.indomio.es/text/tel_94916741_23d8d.jpg?k=bfd040d40419a656f56298e6b18afbc3,5,Calle Radio Murcia -  Playa del Cura
135,99000,2,Piso ,https://www.indomio.es/anuncios/95518909/,Almoradí,Venta,,https://media.indomio.es/text/tel_95518909_3fe53.jpg?k=b51e1c30f2aaa2dbdc8505c137d86e9e,5,Avenida Doctor Marañón
116,159000,2,Piso ,https://www.indomio.es/anuncios/94933939/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94933939_3b503.jpg?k=338358187253ee6f916271770228419f,5,Campoamor - Calle Teniente Llorca -  Campoamor
240,85000,3,Edificio ,https://www.indomio.es/anuncios/94340951/,Monóvar - Monòver,Venta,,https://media.indomio.es/text/tel_94340951_41f31.jpg?k=07c988f458f924072576fad69ec628c3,8,Calle Fundamento
90,126000,1,Piso ,https://www.indomio.es/anuncios/95210999/,Alcoy - Alcoi,Venta | Alquiler con opción a compra,Aaron Perez,https://media.indomio.es/text/tel_95210999_8b1bf.jpg?k=65c5c669b9b1a515ee618e033a843634,5,Plaza Centenario -  Santa Rosa
88,125000,1,Piso ,https://www.indomio.es/anuncios/94509249/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94509249_b0e2e.jpg?k=2273ed246b11104946922bb132557c96,5,Carolinas - Avenida Jijona -  Carolinas
80,187000,2,Apartamento en villa ,https://www.indomio.es/anuncios/90303165/,Pilar de la Horadada,Venta,,https://media.indomio.es/text/tel_90303165_acc71.jpg?k=075a6a049f5db9fa1924c757873c9b2b,6,Calle José Hierro -  Pueblo Latino
105,121000,2,Piso ,https://www.indomio.es/anuncios/95753055/,Alcoy - Alcoi,Venta | Inmueble con ingresos,,https://media.indomio.es/text/tel_95753055_e8a7b.jpg?k=b984976ef57a7a49875b6efe4e69aca0,6,Calle del Camino -  Centro-Zona Alta
90,140000,2,Piso ,https://www.indomio.es/anuncios/95210157/,Elda,Venta,,https://media.indomio.es/text/tel_95210157_5088c.jpg?k=b06241f4c61c3c29a7dbcfa012096bf6,5,Calle Dr. Rodríguez Fornos -  Las Trescientas - San Francisco - Ciudad Vergel
149,110000,2,Piso ,https://www.indomio.es/anuncios/95594381/,Elda,Venta,,https://media.indomio.es/text/tel_95594381_b39d7.jpg?k=96b26a3e9cb70ba76bc8525e5a7bdd1c,6,Calle Padre Manjón -  Plaza de Toros - Avenida Chapí - Trinquete
512,370000,2,Chalet ,https://www.indomio.es/anuncios/76803033/,Alcoy - Alcoi,Venta,,https://media.indomio.es/text/tel_76803033_26889.jpg?k=87bdd5459a1abd1907cd50001f595e11,8,Carretera de las Llacunes -  Batoy
55,167000,1,Piso ,https://www.indomio.es/anuncios/95812429/,Benidorm,Venta,,https://media.indomio.es/text/tel_95812429_d0853.jpg?k=fc9b5dee20584a31e703582579803581,2,Calle Marbella -  Poble de Llevant
400,259000,2,Chalet,https://www.indomio.es/anuncios/95550587/,Aspe,Venta,,https://media.indomio.es/text/tel_95550587_97433.jpg?k=09d97f9ef65b1db126b3610e6957e14d,7,Camino Retiro -  Pedanías Oeste
98,225000,2,Piso ,https://www.indomio.es/anuncios/94123577/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_94123577_50dbe.jpg?k=3d53e67c89e420716953330232a3ea2c,5,Urbanización Gasparot -  Plans-Gasparot
110,75000,2,Piso,https://www.indomio.es/anuncios/92437027/,Aspe,Venta,Sara Kou,https://media.indomio.es/text/tel_92437027_0ef5c.jpg?k=5140f6ea6003a6c63867e3125e596b94,7,Calle Santa Faz -  La Serranica - Sagrado Corazón - Casco Urbano
83,122000,2,Piso,https://www.indomio.es/anuncios/94189001/,Alcoy - Alcoi,Venta,,,4,Calle de Jijona -  Santa Rosa
142,143000,2,Piso ,https://www.indomio.es/anuncios/88710439/,Alcoy - Alcoi,Venta,,https://media.indomio.es/text/tel_88710439_cba76.jpg?k=4328c35ea652475e6b5e63aa62e88cc3,6,Calle de Santa Rosa -  Santa Rosa
78,144900,1,Piso,https://www.indomio.es/anuncios/95671157/,Benidorm,Venta | Inmueble con ingresos,,,4,Avinguda del Rei Jaume I -  Platja de Ponent
99,135000,2,Piso ,https://www.indomio.es/anuncios/92840195/,Finestrat,Venta,,https://media.indomio.es/text/tel_92840195_f3332.jpg?k=5cde4371a96b8a9707b4a056bab272fd,4,Avenida de Aitana
100,298000,2,Piso ,https://www.indomio.es/anuncios/93684549/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_93684549_d091b.jpg?k=284293e42f75c50a51bce23557ec47b3,5,Playa de San Juan - Calle Melva -  Playa de San Juan
110,120000,2,Piso ,https://www.indomio.es/anuncios/95034555/,Elche - Elx,Venta,,,5,Carrús Oest-El Toscar - Calle José Grau Níñoles -  Carrús Oest-El Toscar
315,609900,3,Casa adosada ,https://www.indomio.es/anuncios/95840749/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95840749_c81a2.jpg?k=3c1dcc8bbeb1ca6774ac7da2bdb2da85,7,L'Albufereta - Calle Olimpo -  L'Albufereta
107,290000,2,Piso ,https://www.indomio.es/anuncios/95970019/,Alicante - Alacant,Venta,,,5,Pau - Calle Médico Pedro Orts -  Pau
124,48000,2,Piso ,https://www.indomio.es/anuncios/92216467/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_92216467_1617f.jpg?k=24fdf8a2be6e74daba5e21111089ca06,6,Pla de la Vall-llonga - Autovía Alicante -  Pla de la Vall-llonga
137,140000,2,Piso ,https://www.indomio.es/anuncios/90125081/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_90125081_318c4.jpg?k=60ad6d52a3bfbab313f2d4bc46a89dcb,7,Campoamor - Calle Zarandieta -  Campoamor
70,100000,1,Piso ,https://www.indomio.es/anuncios/95251063/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95251063_ae33d.jpg?k=88d5603e74e0f87d5800de5bd6954ca4,3,Alipark - Calle Deportista Benjamín Rodríguez -  Alipark
126,229000,2,Piso ,https://www.indomio.es/anuncios/95452365/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95452365_69b65.jpg?k=ad990edd78034c893a31dfbe568be727,6,Babel - Calle Pardo Jimeno -  Babel
180,370000,3,Casa pareada,https://www.indomio.es/anuncios/95962845/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95962845_b6317.jpg?k=db8ee25efa70e2cd7066b3d6e902d472,7,L'Albufereta - Calle Vial Flora de España -  L'Albufereta
860,5000000,3,Chalet ,https://www.indomio.es/anuncios/95249177/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_95249177_395d8.jpg?k=0da44f3fe4d17b9dd69fd2b08d427e8a,10,El Garbinet - Avenida de Denia -  El Garbinet
75,119000,1,Chalet ,https://www.indomio.es/anuncios/92836985/,Alicante - Alacant,Venta,,,5,L'Albufereta - Calle Zeus -  L'Albufereta
118,190000,1,Piso ,https://www.indomio.es/anuncios/91845827/,Alicante - Alacant,Venta,,,4,Benalúa - Calle Pardo Jimeno -  Benalúa
170,460000,2,Ático ,https://www.indomio.es/anuncios/94865745/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_94865745_e9d96.jpg?k=270b2948f0fa8a63f6d9d24fce9bf417,4,El Garbinet - Calle Bellea del Foc -  El Garbinet
150,285000,3,Piso ,https://www.indomio.es/anuncios/92799317/,Alicante - Alacant,Venta,,https://media.indomio.es/text/tel_92799317_f8028.jpg?k=2964e952007408872bff9e6228497cc0,8,Ensanche-Diputación - Calle Alemania -  Ensanche-Diputación
55,225000,1,Piso ,https://www.indomio.es/anuncios/95495325/,Benidorm,Venta,,,3,Calle de Bonn -  Racó de l'Oix
165,326000,1,Ático ,https://www.indomio.es/anuncios/93030279/,Benidorm,Venta,,https://media.indomio.es/text/tel_93030279_e9183.jpg?k=35d91a7d5f5f68ccf4e61767ba66d7a4,4,Calle Juan Llorca -  Poble de Llevant
70,200000,1,Piso ,https://www.indomio.es/anuncios/91727807/,Benidorm,Venta,,https://media.indomio.es/text/tel_91727807_9a48c.jpg?k=fadb60ad0aba8b749de618ca1ef21832,5,Avenida de Villajoyosa -  Platja de Ponent
