meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
187,469000,2,Casa adosada ,https://www.indomio.es/anuncios/95734945/,Vitoria - Gasteiz,Venta,,https://media.indomio.es/text/tel_95734945_56169.jpg?k=5b723e34c52ea1bec2b7b3994869bde0,5, Mendizorrotza
320,950000,,Edificio,https://www.indomio.es/anuncios/95934549/,Albacete,Alquiler,,https://media.indomio.es/text/tel_95934549_76918.jpg?k=4c038cdf600a19e9e3c8fd919151aa3e,,Calle Francisco Pizarro
101,110000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/95003733/,Algeciras,Venta,,https://media.indomio.es/text/tel_95003733_39d81.jpg?k=bed456fad629e36aa75caedad7f55750,3,Calle San Vicente de Paúl -  Bajadilla
113,112000,2,Piso,https://www.indomio.es/anuncios/94054259/,San Isidro,Venta,,https://media.indomio.es/text/tel_94054259_7b445.jpg?k=428b2baf5a435f3c814668bebdb7760d,3,Calle Lo Gallego
77,144000,2,Piso ,https://www.indomio.es/anuncios/92635437/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,3,Avenida Ancha de Castelar -  Alcalde Felipe Mallol
250,185000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/93939477/,Sax,Venta,,https://media.indomio.es/text/tel_93939477_ee8c3.jpg?k=74bda2f5400ad8a12623d46c5e49f2f5,4,Calle Fray Luis de Granada
70,75000,1,Piso ,https://www.indomio.es/anuncios/96015855/,Huércal-Overa,Alquiler,,,4,Plaza Duque de Ahumada
240,640000,3,Casa rústica ,https://www.indomio.es/anuncios/91024625/,Teulada,Venta,,,4,Camino de San Miguel -  Núcleo
4000,990000,3,Edificio ,https://www.indomio.es/anuncios/95776463/,Albacete,Alquiler,,https://media.indomio.es/text/tel_95776463_aa0da.jpg?k=d519032e2900c108fc9dab6fefcc1764,4,Carretera de Jaén
85,298000,2,Ático ,https://www.indomio.es/anuncios/95241007/,Sant Joan d'Alacant,Venta,,,3,Calle de los Naranjos
90,87500,1,Piso ,https://www.indomio.es/anuncios/76806721/,Santa Pola,Venta,,https://media.indomio.es/text/tel_76806721_91b5a.jpg?k=80c2d35f010a85ae4a7f12f64b9983e4,2,"Calle mayor, 90 -  Centre-Port-Platja Llevant"
140,139000,2,Casa rústica ,https://www.indomio.es/anuncios/93977029/,Salinas,Venta,,https://media.indomio.es/text/tel_93977029_1c672.jpg?k=451384746a12862ac304e6573d65c2db,4,CV-830
450,2120000,3,Casa rústica ,https://www.indomio.es/anuncios/92229831/,Relleu,Alquiler,,,5,Casa rústica
77,145000,1,Piso ,https://www.indomio.es/anuncios/88580445/,Llodio - Laudio,Venta,,,4,Calle Ugarte
93,196000,1,Piso ,https://www.indomio.es/anuncios/91656473/,Vitoria - Gasteiz,Venta,,,3,Calle Paula Montal -  Sansomendi
325,375000,3,Dúplex,https://www.indomio.es/anuncios/93747195/,San Vicente del Raspeig - Sant Vicent del Raspeig,Venta,,,5,Calle Gabriel Miró -  Centro
52,225000,1,Piso ,https://www.indomio.es/anuncios/95621013/,Barcelona,Venta,,https://media.indomio.es/text/tel_95621013_2d195.jpg?k=4c98b0fa38c7e12f0b242b997bd9644d,3,El Poble-sec - Carrer de la Puríssima Concepció -  El Poble-sec
