meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
220,125000,,Terreno urbanizable,https://www.indomio.es/anuncios/93743663/,Murcia,Venta,,https://media.indomio.es/text/tel_93743663_fe843.jpg?k=ab1d635b24eded7e888d9a0fb830217c,,Puebla de Soto-Rincón de Seca-La Raya - Carril Siles
220,30000,,Terreno urbanizable,https://www.indomio.es/anuncios/91001139/,Cehegín,Venta,,https://media.indomio.es/text/tel_91001139_bf7fa.jpg?k=6d4e29474697240e18e35f609271d573,,Calle Padre León Arana
640,190000,,Terreno urbanizable,https://www.indomio.es/anuncios/92355651/,Caravaca de La Cruz,Venta,,,,RM-504
50,85000,,Terreno rústico,https://www.indomio.es/anuncios/94910421/,Molina de Segura,Venta,,https://media.indomio.es/text/tel_94910421_8aa31.jpg?k=2fdea2266d9ecbc8a3c5869cd94c7830,1,Avenida Las Mercedes
450,75000,,Terreno urbanizable,https://www.indomio.es/anuncios/95053369/,Molina de Segura,Venta,,,,Calle Tierra Cálida
525,25000,,Terreno urbanizable,https://www.indomio.es/anuncios/90961425/,Calasparra,Venta,,https://media.indomio.es/text/tel_90961425_faca5.jpg?k=218d312509c0e50a81cd0903bcce691a,,Calle Cañón de Almadenes
24,196000,,Terreno rústico,https://www.indomio.es/anuncios/91260925/,Cartagena,Venta,ANDRÉS GONZALVEZ MARTINEZ,,,Los Dolores-Los Gabatos-Hispanoamérica - Calle de Cartagena
225,220000,,Terreno urbanizable,https://www.indomio.es/anuncios/93939453/,Molina de Segura,Venta,,https://media.indomio.es/text/tel_93939453_4b91a.jpg?k=c9057052985194823f39ed716b66fc36,,Calle Cometa
3,50000,,Terreno rústico,https://www.indomio.es/anuncios/95980277/,Aledo,Venta,,https://media.indomio.es/text/tel_95980277_5bdf7.jpg?k=b8e99ea3096fd895c117dce30bd2d11f,1,MU-502
964,465525,,Terreno urbanizable,https://www.indomio.es/anuncios/93793217/,Alcantarilla,Venta,,https://media.indomio.es/text/tel_93793217_d67d4.jpg?k=44cf1f92d1fed0aae8570f5e7a358e55,,Calle Rafael Lorenzo Vivo
